2011,2903
2013,2590
2013,4590
2013,4591
2016,3013
2017,2576
2017,2774
2019,2587
2020,2590
2021,2590
2022,2676
2023,4428
2024,4600
2025,2690
2026,2594
2027,2582
2028,2595
2029,2590
2030,2806
2031,2584
2032,2582
2033,2590
2033,2615
2035,2584
2036,2584
2037,2774
2038,2590
2038,2595
2040,2745
2041,2801
2042,2582
2042,2590
2044,3328
2045,2594
2046,2591
2047,4315
2048,2689
2049,2689
2050,2590
2051,2595
2052,2590
2053,2582
2054,4428
2055,2806
2056,2916
2057,2590
2058,2585
2059,2584
2060,2581
2060,2690
2062,2916
2063,2712
2064,2625
2065,3014
2066,2963
2067,2595
2068,2906
2069,2576
2069,2584
2069,2845
2072,2740
2073,2585
2074,2590
2075,2590
2075,4652
2077,2915
2078,2584
2079,2873
2080,2587
2081,2611
2082,4658
2083,2586
2084,2576
2084,2582
2086,2582
2086,3228
2088,2584
2089,2655
2090,2586
2091,2606
2092,2584
2093,2670
2094,3129
2095,2668
2096,2655
2097,3841
2098,2915
2099,2595
2099,2606
2101,2870
2102,2586
2102,2625
2104,3011
2105,2603
2106,2590
2106,2591
2108,2964
2109,3433
2110,2586
2111,2581
2112,2714
2113,2585
2113,2611
2115,2611
2116,2595
2117,2586
2117,2602
2117,2611
2120,2581
2121,2808
2122,2625
2123,2611
2124,2611
2125,2584
2125,2595
2127,2714
2128,2581
2129,2581
2130,2940
2131,2581
2132,2576
2132,2581
2134,2582
2134,2594
2136,2595
2137,2582
2138,2603
2139,2595
2139,2807
2141,2584
2142,4084
2143,2590
2144,2740
2145,2602
2146,2806
2147,2581
2147,2594
2147,2611
2150,2632
2151,2940
2152,2586
2152,2625
2154,2739
2155,2915
2156,2690
2157,2580
2157,2581
2157,2583
2157,2584
2157,2585
2157,2586
2157,2603
2157,2611
2157,2655
2157,2727
2167,2581
2168,2582
2169,2586
2170,2586
2171,2581
2171,2582
2171,2690
2174,2584
2175,2576
2175,2584
2175,2586
2175,2594
2175,2636
2180,2828
2181,2582
2181,2595
2181,3129
2184,3042
2185,2590
2186,2801
2187,2615
2188,2581
2188,2594
2190,2583
2190,2595
2192,2581
2193,2587
2194,4770
2195,2576
2195,2582
2197,2581
2198,2576
2199,2590
2200,2603
2201,2594
2202,2586
2202,2611
2204,2594
2205,2676
2206,2591
2207,2587
2208,2967
2209,2595
2210,2576
2210,2740
2212,2584
2213,3540
2214,4315
2215,2581
2215,2584
2217,2964
2218,2594
2219,2584
2220,2584
2220,2611
2222,2584
2223,4799
2224,2590
2224,2591
2226,2581
2227,2586
2228,2581
2229,3228
2230,2582
2231,2690
2232,2582
2232,2584
2232,2591
2232,2595
2236,2584
2237,2581
2238,2690
2239,2740
2240,2581
2241,4600
2242,4652
2243,2676
2244,2576
2245,2582
2246,2678
2247,2690
2247,2904
2247,4825
2250,2594
2251,2607
2252,2657
2253,2657
2254,2657
2255,2581
2256,2578
2257,2586
2258,2594
2259,2806
2260,2584
2261,2584
2261,2603
2261,2655
2261,2774
2265,3841
2266,2963
2267,2594
2268,2582
2269,2582
2270,2582
2271,2586
2272,2668
2273,2611
2274,2585
2275,2668
2276,2602
2277,2752
2278,2657
2279,2582
2280,2714
2281,2899
2282,2887
2283,2605
2284,2581
2284,2584
2286,2594
2287,2906
2288,2590
2288,3129
2290,2586
2291,4867
2292,2761
2293,2581
2294,2690
2295,2581
2295,2631
2297,2655
2298,2848
2299,2582
2300,2806
2301,2583
2302,2657
2302,2982
2304,2584
2305,2581
2306,2595
2307,2899
2308,2616
2309,2584
2309,2904
2311,2585
2311,2603
2313,2591
2313,2670
2315,2670
2316,2845
2317,2678
2318,2578
2319,2678
2320,2586
2321,2590
2322,2666
2322,2690
2324,2611
2325,2582
2326,2595
2327,2631
2328,2590
2329,2611
2330,2595
2331,2586
2331,2967
2333,3086
2334,2586
2335,2603
2336,2586
2336,2594
2338,2693
2339,2586
2340,2586
2341,2657
2342,2581
2343,2676
2344,2940
2345,2615
2346,2940
2347,2683
2348,2582
2349,2689
2350,2586
2351,2586
2351,2655
2353,2916
2354,2625
2355,2690
2356,2585
2357,2603
2358,2961
2359,2668
2360,2586
2361,2967
2362,3011
2363,2657
2364,3536
2365,2848
2366,2586
2366,2636
2368,2607
2369,2655
2370,2586
2370,2594
2372,2582
2373,2582
2374,2582
2375,2579
2375,2581
2375,2582
2375,2584
2375,2586
2375,2590
2375,2591
2375,2594
2375,2595
2375,2602
2375,2603
2375,2611
2375,2616
2375,2617
2375,2655
2375,2666
2375,2678
2375,2690
2375,2797
2375,2887
2375,2963
2375,3011
2375,3674
2375,4084
2375,4975
2400,2581
2400,2583
2400,2967
2403,2582
2404,2918
2404,3129
2406,2581
2407,2690
2408,2887
2409,2594
2410,2585
2411,2581
2412,2655
2413,3531
2414,2582
2415,2828
2416,3531
2417,2611
2418,2584
2419,3013
2420,4996
2421,2668
2422,2590
2423,2594
2423,2666
2425,2590
2426,2594
2427,2666
2428,2688
2429,2632
2430,2632
2431,2632
2432,2681
2433,2632
2434,2632
2434,2681
2436,2632
2437,3129
2438,2632
2438,3129
2440,2681
2441,2585
2442,2582
2443,2845
2444,2591
2445,2582
2446,2581
2447,2590
2448,2594
2449,2963
2450,2963
2451,2963
2452,2963
2453,2963
2454,2594
2455,2594
2456,2594
2457,2594
2458,2586
2459,2586
2460,2586
2461,2586
2462,2586
2463,2586
2464,2586
2465,2690
2466,2690
2467,3642
2468,3642
2469,3642
2470,3642
2471,3642
2472,2581
2472,2584
2474,2838
2475,2838
2476,5052
2477,2653
2477,2923
2477,5055
2480,2655
2481,2581
2482,2581
2483,2581
2484,2581
2485,2581
2486,2581
2487,2581
2488,2581
2489,2581
2490,3935
2491,3935
2492,2590
2493,2590
2494,2590
2495,2590
2496,2590
2497,2590
2498,2590
